dataset,index,raw_label,y_true,pred_label,outcome,method,base_probability,base_target_confidence,n_perturbations,mask_fraction,faithfulness_pearson,faithfulness_spearman,mean_confidence_drop,std_confidence_drop,negative_drop_fraction,mean_attribution_sum,std_attribution_sum,valid_correlation
tess,495,EB,1,0,FN,integrated_gradients,0.00029706102213822305,0.9997029389778618,32,0.1,0.39809631801740003,0.4798387096774193,0.0007276758551597595,0.0013754069805145264,0.25,1.087487630546093,0.6077684871722777,True
tess,495,EB,1,0,FN,occlusion,0.00029706102213822305,0.9997029389778618,32,0.1,0.5753695862509427,0.5172287390029325,0.0007276758551597595,0.0013754069805145264,0.25,2.4165982753038406,0.8372630372008033,True
tess,495,EB,1,0,FN,consensus,0.00029706102213822305,0.9997029389778618,32,0.1,0.48082266541645996,0.5113636363636364,0.0007276758551597595,0.0013754069805145264,0.25,2.815787125378847,0.6833609767790467,True
tess,508,J,0,0,TN,saliency,2.4182115794246783e-06,0.9999975817884206,32,0.1,0.21806796820444035,0.256095329692658,8.810311555862427e-07,1.9089623037871206e-06,0.375,4.508849486708641,0.8275842628379251,True
tess,508,J,0,0,TN,integrated_gradients,2.4182115794246783e-06,0.9999975817884206,32,0.1,0.4598557307296509,0.49000917413634565,8.810311555862427e-07,1.9089623037871206e-06,0.375,2.8765832409262657,0.7129586439007988,True
tess,508,J,0,0,TN,occlusion,2.4182115794246783e-06,0.9999975817884206,32,0.1,0.4661473521167066,0.5893675626069402,8.810311555862427e-07,1.9089623037871206e-06,0.375,6.030994839966297,1.5233665144237594,True
tess,508,J,0,0,TN,consensus,2.4182115794246783e-06,0.9999975817884206,32,0.1,0.3971282633464198,0.4757103654634556,8.810311555862427e-07,1.9089623037871206e-06,0.375,5.633285313844681,1.0953650975535454,True
tess,544,J,0,0,TN,saliency,0.7226071357727051,0.2773928642272949,32,0.1,-0.571189682168539,-0.4369501466275659,-0.4870469272136688,0.3082630932331085,0.84375,4.819113776087761,1.0481481828085728,True
tess,544,J,0,0,TN,integrated_gradients,0.7226071357727051,0.2773928642272949,32,0.1,-0.6818485841301096,-0.658724340175953,-0.4870469272136688,0.3082630932331085,0.84375,2.1123281996697187,0.8980964144316751,True
tess,544,J,0,0,TN,occlusion,0.7226071357727051,0.2773928642272949,32,0.1,-0.12314637752522839,-0.0406891495601173,-0.4870469272136688,0.3082630932331085,0.84375,5.428666137158871,1.2130625963200503,True
tess,544,J,0,0,TN,consensus,0.7226071357727051,0.2773928642272949,32,0.1,-0.53999057944351,-0.4593108504398827,-0.4870469272136688,0.3082630932331085,0.84375,6.441777229309082,1.3112188184905231,True
tess,557,EB,1,0,FN,saliency,0.7084826827049255,0.29151731729507446,32,0.1,-0.33042011229261614,-0.30938416422287385,-0.14346784353256226,0.12826591730117798,0.78125,3.253122106194496,0.8677728485096493,True
tess,557,EB,1,0,FN,integrated_gradients,0.7084826827049255,0.29151731729507446,32,0.1,-0.690774092944436,-0.7914222873900292,-0.14346784353256226,0.12826591730117798,0.78125,0.6577304020756856,0.5748004458168631,True
tess,557,EB,1,0,FN,occlusion,0.7084826827049255,0.29151731729507446,32,0.1,0.23304578918554952,0.27712609970674484,-0.14346784353256226,0.12826591730117798,0.78125,5.305086754262447,1.1888999781899814,True
tess,557,EB,1,0,FN,consensus,0.7084826827049255,0.29151731729507446,32,0.1,-0.2186065648413761,-0.20857771260997066,-0.14346784353256226,0.12826591730117798,0.78125,5.330746546387672,1.073963805547017,True
tess,558,J,0,1,FP,saliency,0.8928901553153992,0.8928901553153992,32,0.1,-0.17988594114896841,-0.11217008797653959,0.22085458040237427,0.22348067164421082,0.1875,5.986606039106846,1.0116267604621099,True
tess,558,J,0,1,FP,integrated_gradients,0.8928901553153992,0.8928901553153992,32,0.1,0.5494928565876915,0.5982404692082111,0.22085458040237427,0.22348067164421082,0.1875,1.6884469278156757,0.5483230435528751,True
tess,558,J,0,1,FP,occlusion,0.8928901553153992,0.8928901553153992,32,0.1,0.8381266473676079,0.8625366568914956,0.22085458040237427,0.22348067164421082,0.1875,2.5249582957476377,1.0367458405756655,True
tess,558,J,0,1,FP,consensus,0.8928901553153992,0.8928901553153992,32,0.1,0.5925230924187892,0.6235337243401758,0.22085458040237427,0.22348067164421082,0.1875,4.528080224990845,0.7067758142856609,True
tess,560,EB,1,0,FN,saliency,0.4815892279148102,0.5184107720851898,32,0.1,-0.22362592963760078,-0.126099706744868,-0.1684132218360901,0.15347404778003693,0.84375,2.6208541952073574,0.8169455400007006,True
tess,560,EB,1,0,FN,integrated_gradients,0.4815892279148102,0.5184107720851898,32,0.1,-0.35417982302384776,-0.41202346041055715,-0.1684132218360901,0.15347404778003693,0.84375,1.1708419057540596,0.6549344685544198,True
tess,560,EB,1,0,FN,occlusion,0.4815892279148102,0.5184107720851898,32,0.1,-0.04555729754800296,-0.028225806451612902,-0.1684132218360901,0.15347404778003693,0.84375,4.079301670193672,0.9500265037387532,True
tess,560,EB,1,0,FN,consensus,0.4815892279148102,0.5184107720851898,32,0.1,-0.2530932037439955,-0.2129765395894428,-0.1684132218360901,0.15347404778003693,0.84375,5.204436257481575,1.1657082492122384,True
tess,619,EB,1,1,TP,saliency,0.8236498236656189,0.8236498236656189,32,0.1,-0.11045497422479757,-0.0813782991202346,0.3752356767654419,0.31768798828125,0.1875,4.988174453377724,0.9842433378875851,True
tess,619,EB,1,1,TP,integrated_gradients,0.8236498236656189,0.8236498236656189,32,0.1,0.6941566580678341,0.6517595307917887,0.3752356767654419,0.31768798828125,0.1875,2.3298052474856377,0.8853197585355096,True
tess,619,EB,1,1,TP,occlusion,0.8236498236656189,0.8236498236656189,32,0.1,0.8577415759781126,0.9039589442815249,0.3752356767654419,0.31768798828125,0.1875,2.7803801922127604,1.2866895415089423,True
tess,619,EB,1,1,TP,consensus,0.8236498236656189,0.8236498236656189,32,0.1,0.6509164674325472,0.6033724340175952,0.3752356767654419,0.31768798828125,0.1875,3.660815015435219,0.9066270723299754,True
tess,623,EB,1,1,TP,saliency,0.9996415972709656,0.9996415972709656,32,0.1,0.31015083436421154,0.5256598240469208,0.036998458206653595,0.0636720284819603,0.0625,3.940583571791649,0.7016536766412735,True
tess,623,EB,1,1,TP,integrated_gradients,0.9996415972709656,0.9996415972709656,32,0.1,0.557615848576262,0.873533724340176,0.036998458206653595,0.0636720284819603,0.0625,0.9879794162334292,0.7942192530532398,True
tess,623,EB,1,1,TP,occlusion,0.9996415972709656,0.9996415972709656,32,0.1,0.5817990843551513,0.8339442815249266,0.036998458206653595,0.0636720284819603,0.0625,2.032647961488692,1.1281946148755617,True
tess,623,EB,1,1,TP,consensus,0.9996415972709656,0.9996415972709656,32,0.1,0.589162851257291,0.850073313782991,0.036998458206653595,0.0636720284819603,0.0625,2.487304672598839,0.8369956772962494,True
tess,624,J,0,0,TN,saliency,0.1288737654685974,0.8711262345314026,32,0.1,-0.3220949735856786,-0.49230205278592365,-0.09302306175231934,0.07441122829914093,0.90625,3.8334427773952484,0.813426727259216,True
tess,624,J,0,0,TN,integrated_gradients,0.1288737654685974,0.8711262345314026,32,0.1,-0.2807577983026891,-0.5623167155425219,-0.09302306175231934,0.07441122829914093,0.90625,2.112532164901495,0.7660018111569342,True
tess,624,J,0,0,TN,occlusion,0.1288737654685974,0.8711262345314026,32,0.1,0.18779618373678275,0.21370967741935482,-0.09302306175231934,0.07441122829914093,0.90625,5.939063191413879,1.4343403299429895,True
tess,624,J,0,0,TN,consensus,0.1288737654685974,0.8711262345314026,32,0.1,-0.09417092891278697,-0.17485337243401758,-0.09302306175231934,0.07441122829914093,0.90625,5.325111284852028,1.083014804572386,True
tess,625,J,0,0,TN,saliency,3.461486994638108e-05,0.9999653851300536,32,0.1,0.23495230971998063,0.21774193548387094,4.2945146560668945e-05,3.1073035643203184e-05,0.0625,4.296086527407169,0.7199098473588372,True
tess,625,J,0,0,TN,integrated_gradients,3.461486994638108e-05,0.9999653851300536,32,0.1,0.3575746748120999,0.34017595307917886,4.2945146560668945e-05,3.1073035643203184e-05,0.0625,3.389805629849434,0.7756457468514151,True
tess,625,J,0,0,TN,occlusion,3.461486994638108e-05,0.9999653851300536,32,0.1,0.503199892455895,0.4769061583577712,4.2945146560668945e-05,3.1073035643203184e-05,0.0625,7.336575016379356,0.974978783881169,True
tess,625,J,0,0,TN,consensus,3.461486994638108e-05,0.9999653851300536,32,0.1,0.5060414608315142,0.43108504398826974,4.2945146560668945e-05,3.1073035643203184e-05,0.0625,6.498077929019928,0.8081303513385839,True
tess,650,J,0,1,FP,saliency,0.7578031420707703,0.7578031420707703,32,0.1,-0.12100011842506346,-0.002932551319648094,0.3605636954307556,0.24604466557502747,0.125,5.317064791917801,0.9781000544652645,True
tess,650,J,0,1,FP,integrated_gradients,0.7578031420707703,0.7578031420707703,32,0.1,0.3346740833997761,0.3944281524926686,0.3605636954307556,0.24604466557502747,0.125,2.5230518020689487,0.6986507501056815,True
tess,650,J,0,1,FP,occlusion,0.7578031420707703,0.7578031420707703,32,0.1,0.7610087074712346,0.7540322580645161,0.3605636954307556,0.24604466557502747,0.125,2.637435521930456,0.9461478253759289,True
tess,650,J,0,1,FP,consensus,0.7578031420707703,0.7578031420707703,32,0.1,0.3897033804373849,0.3885630498533724,0.3605636954307556,0.24604466557502747,0.125,4.397568583488464,0.7952412596349051,True
tess,653,EB,1,1,TP,saliency,0.8217408061027527,0.8217408061027527,32,0.1,-0.16537992642005206,-0.09604105571847506,0.3827665448188782,0.329152911901474,0.15625,4.328520655632019,0.7025592074641521,True
tess,653,EB,1,1,TP,integrated_gradients,0.8217408061027527,0.8217408061027527,32,0.1,0.8053412146685197,0.8335777126099706,0.3827665448188782,0.329152911901474,0.15625,1.6967501062899828,0.6202945538448463,True
tess,653,EB,1,1,TP,occlusion,0.8217408061027527,0.8217408061027527,32,0.1,0.8066134700244801,0.8324780058651026,0.3827665448188782,0.329152911901474,0.15625,2.4331762827932835,1.1196957110894203,True
tess,653,EB,1,1,TP,consensus,0.8217408061027527,0.8217408061027527,32,0.1,0.7734000784799041,0.8016862170087976,0.3827665448188782,0.329152911901474,0.15625,3.335610553622246,0.6948764175504152,True
tess,660,J,0,0,TN,saliency,0.6397378444671631,0.3602621555328369,32,0.1,-0.23783400774944896,-0.17082111436950145,-0.4444742202758789,0.21443796157836914,0.9375,4.4223960638046265,0.8816345240167351,True
tess,660,J,0,0,TN,integrated_gradients,0.6397378444671631,0.3602621555328369,32,0.1,-0.5493790676668414,-0.6004398826979471,-0.4444742202758789,0.21443796157836914,0.9375,2.367340851575136,0.8259825745630449,True
tess,660,J,0,0,TN,occlusion,0.6397378444671631,0.3602621555328369,32,0.1,0.44193231775710606,0.4655425219941349,-0.4444742202758789,0.21443796157836914,0.9375,6.278427608311176,1.3550333358995568,True
tess,660,J,0,0,TN,consensus,0.6397378444671631,0.3602621555328369,32,0.1,-0.05440127126052804,-0.044354838709677415,-0.4444742202758789,0.21443796157836914,0.9375,7.071424409747124,1.2125966928935459,True
tess,693,EB,1,1,TP,saliency,0.9996888041496277,0.9996888041496277,32,0.1,0.1262932960907953,-0.038123167155425214,0.04903128743171692,0.07975213974714279,0.03125,3.247117303311825,0.723032626726961,True
tess,693,EB,1,1,TP,integrated_gradients,0.9996888041496277,0.9996888041496277,32,0.1,0.8228421392420707,0.8082844574780058,0.04903128743171692,0.07975213974714279,0.03125,1.0080230367893819,0.7026349790873824,True
tess,693,EB,1,1,TP,occlusion,0.9996888041496277,0.9996888041496277,32,0.1,0.8684101854071933,0.8115835777126099,0.04903128743171692,0.07975213974714279,0.03125,1.9916884693084285,1.2258087455503264,True
tess,693,EB,1,1,TP,consensus,0.9996888041496277,0.9996888041496277,32,0.1,0.8304087670744938,0.7166422287390029,0.04903128743171692,0.07975213974714279,0.03125,2.396660406142473,0.78259403815893,True
tess,700,J,0,1,FP,saliency,0.9807140231132507,0.9807140231132507,32,0.1,0.06168163667759119,0.035923753665689145,0.17432069778442383,0.18858571350574493,0.0625,3.583275329321623,0.7975005250488731,True
tess,700,J,0,1,FP,integrated_gradients,0.9807140231132507,0.9807140231132507,32,0.1,0.7734324751964187,0.8361436950146626,0.17432069778442383,0.18858571350574493,0.0625,0.5989765517297201,0.5594701910725797,True
tess,700,J,0,1,FP,occlusion,0.9807140231132507,0.9807140231132507,32,0.1,0.6257289795478669,0.6733870967741935,0.17432069778442383,0.18858571350574493,0.0625,1.9264021506533027,1.052287322502959,True
tess,700,J,0,1,FP,consensus,0.9807140231132507,0.9807140231132507,32,0.1,0.6193156399841628,0.6400293255131964,0.17432069778442383,0.18858571350574493,0.0625,2.372291348874569,0.7679465595157888,True
tess,702,J,0,1,FP,saliency,0.9684327244758606,0.9684327244758606,32,0.1,0.26150904140431175,0.406524926686217,0.22882874310016632,0.28719016909599304,0.09375,4.593255035579205,0.9351056416052288,True
tess,702,J,0,1,FP,integrated_gradients,0.9684327244758606,0.9684327244758606,32,0.1,0.7335118460100162,0.7591642228739002,0.22882874310016632,0.28719016909599304,0.09375,1.5278774602338672,0.6571086075195612,True
tess,702,J,0,1,FP,occlusion,0.9684327244758606,0.9684327244758606,32,0.1,0.7385609703137288,0.8009530791788856,0.22882874310016632,0.28719016909599304,0.09375,2.597368221729994,1.1677991937213659,True
tess,702,J,0,1,FP,consensus,0.9684327244758606,0.9684327244758606,32,0.1,0.6935210482954981,0.7302052785923753,0.22882874310016632,0.28719016909599304,0.09375,3.482048824429512,0.8983464776324506,True
tess,714,J,0,0,TN,saliency,2.1060848212073324e-06,0.9999978939151788,32,0.1,0.4329418013378514,0.4529617410231751,3.2670795917510986e-06,2.5703720893943682e-06,0.0,5.324562728404999,0.8201820821175816,True
tess,714,J,0,0,TN,integrated_gradients,2.1060848212073324e-06,0.9999978939151788,32,0.1,0.6744155281708561,0.7236384737155664,3.2670795917510986e-06,2.5703720893943682e-06,0.0,3.0544793494045734,0.7877704182436633,True
tess,714,J,0,0,TN,occlusion,2.1060848212073324e-06,0.9999978939151788,32,0.1,0.7078641191764933,0.7069504095726074,3.2670795917510986e-06,2.5703720893943682e-06,0.0,6.5466867834329605,1.3496757798113597,True
tess,714,J,0,0,TN,consensus,2.1060848212073324e-06,0.9999978939151788,32,0.1,0.7045683131949074,0.7496791891913928,3.2670795917510986e-06,2.5703720893943682e-06,0.0,5.78107550740242,0.9698385117095549,True
tess,724,J,0,1,FP,saliency,0.9332175850868225,0.9332175850868225,32,0.1,0.08613624374898521,0.14626099706744866,0.2755652070045471,0.26941949129104614,0.125,3.368291139602661,0.614987584213621,True
tess,724,J,0,1,FP,integrated_gradients,0.9332175850868225,0.9332175850868225,32,0.1,0.5483914472693855,0.5395894428152492,0.2755652070045471,0.26941949129104614,0.125,1.1126497481018305,0.4503378850107124,True
tess,724,J,0,1,FP,occlusion,0.9332175850868225,0.9332175850868225,32,0.1,0.7539802569789675,0.7184750733137829,0.2755652070045471,0.26941949129104614,0.125,2.271316235885024,0.8831052996967469,True
tess,724,J,0,1,FP,consensus,0.9332175850868225,0.9332175850868225,32,0.1,0.6158470274115022,0.6151026392961876,0.2755652070045471,0.26941949129104614,0.125,2.586648564785719,0.5950449166059748,True
tess,779,J,0,0,TN,saliency,0.6906690001487732,0.3093309998512268,32,0.1,0.07363937960724408,0.05278592375366568,-0.22838032245635986,0.19518980383872986,0.84375,4.3688845336437225,0.75849218108957,True
tess,779,J,0,0,TN,integrated_gradients,0.6906690001487732,0.3093309998512268,32,0.1,-0.16156026288349187,-0.11766862170087976,-0.22838032245635986,0.19518980383872986,0.84375,0.814699312672019,0.42937947026162826,True
tess,779,J,0,0,TN,occlusion,0.6906690001487732,0.3093309998512268,32,0.1,0.14056729688101202,0.09164222873900292,-0.22838032245635986,0.19518980383872986,0.84375,4.572829902172089,1.061161895302781,True
tess,779,J,0,0,TN,consensus,0.6906690001487732,0.3093309998512268,32,0.1,0.08273772067873936,0.005865102639296188,-0.22838032245635986,0.19518980383872986,0.84375,6.328906327486038,1.0289201867546103,True
tess,802,J,0,0,TN,saliency,1.0818974516269009e-07,0.9999998918102548,32,0.1,0.4303610907826289,0.5145185468707025,1.2293457984924316e-07,6.818400777319766e-08,0.0,4.28366431593895,0.8226419144315638,True
tess,802,J,0,0,TN,integrated_gradients,1.0818974516269009e-07,0.9999998918102548,32,0.1,0.6541375761788504,0.6349377812446968,1.2293457984924316e-07,6.818400777319766e-08,0.0,3.2180770337581635,0.7576842887594515,True
tess,802,J,0,0,TN,occlusion,1.0818974516269009e-07,0.9999998918102548,32,0.1,0.5126914717757092,0.5137503220900071,1.2293457984924316e-07,6.818400777319766e-08,0.0,3.915604740381241,0.9652342027502593,True
tess,802,J,0,0,TN,consensus,1.0818974516269009e-07,0.9999998918102548,32,0.1,0.6226580281019137,0.6380106803674781,1.2293457984924316e-07,6.818400777319766e-08,0.0,4.195519208908081,0.7731107706788876,True
tess,851,EB,1,0,FN,saliency,0.2327645868062973,0.7672354131937027,32,0.1,0.043030750525935635,-0.01942815249266862,-0.12803004682064056,0.10893718153238297,0.84375,4.366491511464119,1.0133585698927632,True
tess,851,EB,1,0,FN,integrated_gradients,0.2327645868062973,0.7672354131937027,32,0.1,-0.3175075854854983,-0.532258064516129,-0.12803004682064056,0.10893718153238297,0.84375,2.183229774236679,0.9783847771752804,True
tess,851,EB,1,0,FN,occlusion,0.2327645868062973,0.7672354131937027,32,0.1,0.34212792027320654,0.10813782991202345,-0.12803004682064056,0.10893718153238297,0.84375,4.274309255182743,1.2924975501715088,True
tess,851,EB,1,0,FN,consensus,0.2327645868062973,0.7672354131937027,32,0.1,0.06524253319129891,-0.15139296187683285,-0.12803004682064056,0.10893718153238297,0.84375,5.4226712211966515,1.2770670821327155,True
tess,853,J,0,1,FP,saliency,0.7823442220687866,0.7823442220687866,32,0.1,-0.08457608400574552,-0.05205278592375366,0.41870179772377014,0.3276260495185852,0.21875,3.2435464560985565,0.6444875096379689,True
tess,853,J,0,1,FP,integrated_gradients,0.7823442220687866,0.7823442220687866,32,0.1,0.1870059001164621,0.18878299120234604,0.41870179772377014,0.3276260495185852,0.21875,1.0022723115980625,0.3667706886064085,True
tess,853,J,0,1,FP,occlusion,0.7823442220687866,0.7823442220687866,32,0.1,0.5551821748978593,0.5201612903225806,0.41870179772377014,0.3276260495185852,0.21875,4.8167627565562725,1.0911288647063713,True
tess,853,J,0,1,FP,consensus,0.7823442220687866,0.7823442220687866,32,0.1,0.32567854348739605,0.33614369501466274,0.41870179772377014,0.3276260495185852,0.21875,4.433663837611675,0.5290480055184423,True
tess,892,J,0,0,TN,saliency,2.7595772280619713e-06,0.9999972404227719,32,0.1,0.4739990889920392,0.4256645351083406,2.1401792764663696e-06,1.8770944052448613e-06,0.125,4.534022316336632,0.8604159213065956,True
